ID;TITULO;FRASE;PARTE;LINK;AS;P1;A1;A2;A3
FHwZXAvz5GA;FAMILY GUY SUPER COMPILAÇÃO #15;"""Eu nao ligo pro que voce pensa""";Fim;https://www.youtube.com/watch?v=FHwZXAvz5GA;Negativo;Negativo;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""gay bufalo""";Início;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=9;Negativo;Negativo;Negativo;Neutro;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""pais otarios""";Início;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=10;Negativo;Neutro;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""esses pirralhos""";Início;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=11;Negativo;Negativo;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""imbecis""";Início;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=12;Negativo;Negativo;Negativo;Negativo;Positivo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""garoto esquisito""";Meio;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=13;Negativo;Negativo;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""nao gostamos de voce""";Meio;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=14;Negativo;Negativo;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""nao enche meu saco""";Meio;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=15;Negativo;Neutro;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""gordinhos""";Meio;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=16;Negativo;Negativo;Negativo;Neutro;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""queimem pessoas""";Fim;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=17;Negativo;Negativo;Positivo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""os esquisitinhos dos esteve""";Fim;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=18;Negativo;Negativo;Negativo;Neutro;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""voce e o pior conselheiro""";Fim;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=19;Negativo;Negativo;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""esse pirralho""";Fim;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=20;Negativo;Negativo;Negativo;Negativo;Negativo
XZmhao2xKjU;Brickleberry - Acampar não é fácil ( dublado );"""metido a besta""";Fim;https://www.youtube.com/watch?v=XZmhao2xKjU&list=PLp0X2e-uvoerZOkAFyUjuY1BlGUNZ-dTv&index=21;Negativo;Negativo;Negativo;Positivo;Negativo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""o jovem Cuidado com os alienígenas Eles estão chegando ai de novo você não gosta mais de legumes agora não é que eu não gosto de legumes pressionar possível""";Início;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Negativo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""a cada vegetal tem suas próprias características e valores nutricionais que fazem deles únicos""";Início;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""eu não gosto de legumes que legumes tem que como ele é bom ficar crescer forte igualzinho seus irmãos""";Início;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Negativo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""eu tenho direito de ter meu preocupada eu quero botar sorvete de flocos eu tô passando de sorvete de flocos do SL ninguém a sorvete de flocos""";Início;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""deixa o cabelo lindo e ajuda a evacuar e vai falar de fazer cocô dá para fazer silêncio a senhora tá mandando uma virada aqui agora""";Início;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Neutro;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""você é o garoto que tem nojo de legume vai chorar eu não gosto muito não como assim não gosta você nem conhece a gente""";Meio;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Negativo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""a minha mãe disse que cada vegetal tem suas próprias características e valores nutricionais que fazem deles únicos""";Meio;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""Ah eu esqueci você é do reino animal e amigos um dos outros assim""";Meio;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Neutro
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""nós somos muito mais únicos que as frutas Não foi isso que eu disse temos que possuir um muro para gente pedir que eles continuem vindo aqui acabar com a nossa""";Meio;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""não passa de um tomate seco e sai o olho como você é assim não não só aceito nem no mundo dos legumes e nem no mundo das frutas""";Meio;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""Alerta certa na tema que para lá derrubar aquele Yuri foram Nossa no lugar aí eles não podem ver pro lado de cá""";Fim;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""chega de violência uma criança brincando e aprendendo uma lição valiosa ao mesmo tempo""";Fim;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""somos todos diferentes porque você é muito lindo é para mostrar os dentes para ficar sorrindo""";Fim;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""a gente só precisava de uma batida irada e uma máquina de fumaça para perceber isso a paz é o caminho é isso mesmo""";Fim;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Positivo;Positivo
RPf8cYrA9wQ;Irmão do Jorel - Jardim da Pesada - Episódio completo!;"""todos juntos somos fortes""";Fim;https://www.youtube.com/watch?v=RPf8cYrA9wQ;Positivo;Positivo;Positivo;Negativo;Positivo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Ai amor estou tão orgulhosa de você viu só Bryan a Megan arrumou um emprego e pegue você vai trabalhar para o prefeito e isso significa que até você está se saindo melhor que o Brian""";Início;https://www.youtube.com/watch?v=fyNKcIvBrtc;Positivo;Positivo;Positivo;Positivo;Positivo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Eu sei que não vai dar em nada mas Quer fazer alguma coisa mais tarde""";Início;https://www.youtube.com/watch?v=fyNKcIvBrtc;Neutro;Neutro;Neutro;Neutro;Neutro
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""O que foi essa confusão eu acho que esse coelhinho devia ter me evitado você está tão linda é sempre muito linda ai vocês são tão fofinhos""";Início;https://www.youtube.com/watch?v=fyNKcIvBrtc;Positivo;Positivo;Positivo;Positivo;Positivo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""É melhor pegar o leite agora antes que eu me esqueça Então se vira um coelhinho correndo por aí diga que se ele estragar a minha cabeça eu vou torcer o pescoço dele""";Início;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""O que é isso prazer é meu podem esperar um pouquinho eu vou levar isso pra ela ir na contabilidade a agenda do prefeito isso deve nos dizer o que queremos saber""";Início;https://www.youtube.com/watch?v=fyNKcIvBrtc;Neutro;Neutro;Neutro;Neutro;Neutro
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""mãe você sabe que eu tenho que ir para o shopping no sábado porque eu tenho a minha vida né Ei que horas são vamos perder o filme é vamos lá pessoal""";Meio;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Armando está com o aluguel estamos tentando mas a terra não usa nada o sol não bate aqui já foram dois meses Armando está me colocando numa posição muito difícil por favor só mais uma semana""";Meio;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""você é um cachorro não pode ver as cores O que quer dizer que não pode ver as cores da bandeira americana""";Meio;https://www.youtube.com/watch?v=fyNKcIvBrtc;Neutro;Neutro;Neutro;Neutro;Neutro
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Ai meu Deus Socorro devo tirar eu devo deixar devo tirar o devo deixar muito bem pessoal isso é onde é que todo mundo se meteu nós não temos pagantes há meses ninguém mais anda de trem""";Meio;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""vocês são ladrões sim então vocês podem levar minha carteira o meu cartão de crédito tá aí dentro Mas para ser bem sincero eu vou cancelado antes que vocês possam usá-lo""";Meio;https://www.youtube.com/watch?v=fyNKcIvBrtc;Neutro;Neutro;Neutro;Neutro;Neutro
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Dinheiro não importa há 10 anos o papai ofereceu 10 milhões de dólares pra gente e Eu recusei amor é amor e sempre vão recusar porque dinheiro só complica tudo""";Fim;https://www.youtube.com/watch?v=fyNKcIvBrtc;Positivo;Positivo;Positivo;Positivo;Positivo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Meu amor somos ricos de novo e peguei metade do dinheiro dele somos donos da metade da CNN e da TNT legal muito bem amigo nós somos ricos nós vai se ferrar seu camponeses""";Fim;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""credo você é mais burro que o pai são tumores gigantes estou surpreso que não tenha percebido""";Fim;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""Madre superiora eu pequei e qual foi o pecado minha criança bem não foi nada eu também pequeno Qual é o seu problema eu não comecei essa guerra mas eu vou lutar""";Fim;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
fyNKcIvBrtc;UMA FAMILIA DA PESADA MELHORES MOMENTOS Brian BEIJA Stewie 3° TEMPORADA HD DUBLADO;"""será que gostaria de comprar um pouco de maconha Uau que a morte Seria melhor se tivéssemos morrido isso não é verdade naquele tempo que passamos juntos""";Fim;https://www.youtube.com/watch?v=fyNKcIvBrtc;Negativo;Negativo;Negativo;Negativo;Negativo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""Seu Lobato tinha um sítio ia iaô e no seu sítio tinha uma vaquinha ia ia ô""";Início;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""era quá quá quá PR cá era quá quá quá PR lá era quá quá quá para todo lado i i ô""";Início;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""toca toca toca toca toca toca toca buzina no ônibus toca toca pela a cidade""";Início;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""os passageiros sobem descem sobem descem sobem descem os passageiros sobem descem pela cidade""";Início;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""meu pintinho amarelinho cabe aqui na minha mão na minha mão quando quer comer bichinhos""";Início;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""um dois três indiozinhos quatro cinco seis indiozinhos sete oito nove indiozinhos 10 um pequeno bote""";Meio;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""vinha navegando pelo rio abaixo quando o jacaré se aproximou e o pequeno bote dos indiozinhos quase quase virou""";Meio;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""havia uma barata na careca do vovô assim que ela me viu bateu asas e voou""";Meio;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""o cravo brigou com a rosa debaixo de uma sacada O Cravo ficou ferido e a Rosa despedaçada""";Meio;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""a linda rosa juvenil juvenil juvenil a linda rosa juvenil juvenil Vivi Alegre no seu lar no seu lar no seu lar""";Meio;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""que despertou a Rosa assim bem assim bem assim que despertou a Rosa assim bem assim""";Fim;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""cabeça ombro joelho e pé joelho e pé olhos ouvidos boca e nariz cabeça ombro joelho e pé""";Fim;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Negativo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""cai cai balão cai cai balão aqui na minha mão não cai não não cai não não cai não cai na rua do sabão""";Fim;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""Pai Francisco entrou na roda tocando o seu violão par vem de lá seu Delegado e pai Francisco foi pra prisão""";Fim;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
8ICEkiPJm1g;Sítio do seu Lobato | Músicas infants | 20 minutos;"""Pirulito que Bate e bate pirulito que já bateu quem gosta de mim é ela quem gosta dela sou eu""";Fim;https://www.youtube.com/watch?v=8ICEkiPJm1g;Positivo;Positivo;Positivo;Positivo;Positivo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""O senhor sempre passa fio dental Claro o tempo todo eu vou à loja de fio dental e eles falam uau lá vem ele de novo De tanto fio dental que compro""";Início;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Neutro;Neutro
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""ai meu Deus minha gengiva tá doendo tanto ai ainda nem comecei Eu sei mas veio um vento da janela e entrou na minha boca sua sog""";Início;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""eu nem tenho problema especial nos dentes é só uma revisão de rotina ou ou ai ah o sugador está me sufocando acabou ah nem foi tão ruim""";Início;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""ele não pode saber que eu matei aula ele não pode saber que eu fugi do trabalho boa tarde como vai senhor idiota oi eu tenho uma entrega especial para Homer simson""";Início;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""eu não posso lhe fazer a entrega especial célula de animação aqui está sua entrega especial Ah já sei oi isso é por eu esperar meu nome é que eu não bebo nada""";Início;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Neutro;Neutro
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""o meu nome é R a bebida arruinou a minha vida Tenho 31 anos de idade meu nome é ROM só estou aqui porque o tribunal me mandou virom aqui com a nossa ajuda""";Meio;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Positivo;Neutro
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""você jamais voltará a beber vamos fazer uns testes Isto é um detetor de mentiras vou fazer umas perguntas de respostas sim ou não e o Senhor responde honestamente entendeu Entendi""";Meio;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Neutro;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""alguma coisa contra bem talz eu tenha mas não matei Confere o senhor pode ir embora ótimo hoje eu tenho um encontro legal uma tra vou jantar com os amigos sozinho vou assistir televisão""";Meio;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""Oi otários tem só uma olhada a morde vai me levar para andar de moto no cemitério você vai ao dentista também pai Ah bem que eu fiquei pensando porque no cemitério""";Meio;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""o próximo item é para as mulheres quantas vezes vocês mulheres se atrasaram para uma reunião de Altos negócios e se deram conta de que não estão usando maquiagem""";Meio;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Neutro;Neutro
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""você diz uma coisa depois o b diz outra apenas vão botando para fora e eu usarei a minha mente inventiva para combiná-las numa ideia original brilhante não é certo""";Fim;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Neutro;Neutro
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""você é o máximo eu posso fazer alguma coisa por você sim pode ler o livro de vez em quando não Ei mol você tem leite bom ou é leite ou é tinta é tinta ou não é""";Fim;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Neutro;Neutro;Positivo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""Romer não pode castigar as crianças Só porque não consegue ter uma ideia não sei por são meus filhos eu sou o dono deles tá nós somos os donos deles hum Hum Oi amor""";Fim;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""Que tal nós compens armos por ontem à noite não olha para mim mas você ocupa tudo mon saia daqui vai embora graças a Deus tô cego eu sou o próximo não""";Fim;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Negativo;Negativo;Negativo;Negativo;Negativo
MB5Jj3ozC5Y;TENTE NÃO RIR - OS SIMPSONS;"""Lisa você diz uma coisa depois o bart diz outra apenas vão botando para fora e eu usarei a minha mente inventiva para combiná-las numa ideia original brilhante""";Fim;https://www.youtube.com/watch?v=MB5Jj3ozC5Y;Neutro;Neutro;Positivo;Neutro;Neutro
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""Eu discordo não Odeio o jogador odeio o jogo F como você pode ser tão desonesto com essa família ah ah eu devia ser mais aberto e confiável e amável""";Início;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Negativo;Negativo;Negativo
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""agora sabemos por US vai se foder Summer e que se for o governo e que eu me foda também por ter abaixado a guarda o que eu nunca farei de novo""";Início;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Positivo;Negativo;Negativo
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""Caramba você não pode mandar sua neta seick acabei de mandar Mor e aqui a cereja do bolo vai se foder você""";Início;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Negativo;Negativo;Negativo
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""noss quer ir cas escuta quem quiser voltar pra terra está livre para ir mas vai acontecer o seguinte burocratas alienígenas vão te prender""";Início;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Negativo;Positivo;Negativo
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""Vão colocar o equivalente intergalático de cabos auxiliares nas suas bolas ou na vulva ligarem uma bateria de carro Alienígena até vocês contarem onde estou""";Início;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Negativo;Negativo;Negativo
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""então quem quer voltar bate palma damas mais alguém O que nós vamos fazer onde nós vamos morar Relaxa essa é uma benção disfarçada a terra que se foda sacaram que o nome significa fica sujeira né""";Meio;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Negativo;Negativo;Negativo
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""a gente encontra um mundo novo computador quanto os planetas na Via lcta São pelo menos 90% similares a terra 765 planetas conhecidos quantos deles estão fora da jurisdição da Federação""";Meio;https://www.youtube.com/watch?v=byOMoRVlgy4;Neutro;Neutro;Positivo;Neutro;Neutro
byOMoRVlgy4;Rick, Morty e a família estão em perigo: eles vão se mudar para outro planeta | Rick & Morty;"""viram ganhamos na loteria quem quer comprar a porra de um mundo totalmente novo É isso aí olha essa belezura nem dá para saber que não é a terra""";Meio;https://www.youtube.com/watch?v=byOMoRVlgy4;Negativo;Negativo;Negativo;Negativo;Negativo
